"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOLS"
"SLC38A8",-0.0459183710706687,3.38738398025514,-0.712659509156209,0.484014262665418,0.872861305654803,-5.46384982449017,"SLC38A8"
"F2R",-0.0723986837646167,10.6389860855388,-0.712601362132741,0.484049500933899,0.872861305654803,-5.46388744644035,"F2R"
"KATNAL2",0.0476205795136518,3.29860309786816,0.712421315899091,0.484158622056314,0.872981431310682,-5.4640039204799,"KATNAL2"
"FBXO40",0.0297191759421063,3.08719503144738,0.712355618752515,0.484198442875686,0.872981431310682,-5.46404641380289,"FBXO40"
"TUFM",-0.155514300428343,7.28802188574208,-0.712162801262074,0.484315325788601,0.87298571282917,-5.46417110793104,"TUFM"
"SPEF2",0.0517953079548057,3.60556226457845,0.712130653524146,0.48433481483636,0.87298571282917,-5.46419189460752,"SPEF2"
"POLN",0.0453301053395028,3.37121506180687,0.712107967599149,0.484348568087358,0.87298571282917,-5.46420656275605,"POLN"
"MIGA1",0.185566055853374,8.85808435672628,0.711743802560817,0.484569372794864,0.87298571282917,-5.46444196215738,"MIGA1"
"DNAJC22",-0.04132965191807,3.21126168459669,-0.711718457814436,0.484584742291274,0.87298571282917,-5.46445834097519,"DNAJC22"
"TBC1D3F",-0.0544038528362612,3.52644724428857,-0.711679597065956,0.484608308678147,0.87298571282917,-5.46448345331709,"TBC1D3F"
"NRG1",-0.0435310501654035,3.24151970972058,-0.711495777122766,0.484719791943633,0.87298571282917,-5.46460222265777,"NRG1"
"RNF43",0.0407238234314201,3.27784740379613,0.711304296697591,0.484835937011116,0.87298571282917,-5.46472591068004,"RNF43"
"ORMDL1",0.140850075353743,7.40237520266941,0.711160291386431,0.484923296065459,0.87298571282917,-5.46481891107552,"ORMDL1"
"WDR5",0.13674630416854,5.47400109585028,0.711143226857631,0.484933648659148,0.87298571282917,-5.46482993037579,"WDR5"
"KRT16P2",0.0483250165756304,3.20067402237125,0.711119820297162,0.484947849003112,0.87298571282917,-5.46484504459146,"KRT16P2"
"NRADDP",0.0551869997881277,3.44361011518443,0.7110367678112,0.48499823742102,0.87298571282917,-5.46489866990789,"NRADDP"
"PPARA",0.0381054206263592,3.23457664623774,0.711000358281778,0.485020328250706,0.87298571282917,-5.46492217693731,"PPARA"
"DOHH",0.141916593966521,5.16190869249496,0.710922013928597,0.485067864267817,0.87298571282917,-5.46497275441836,"DOHH"
"SCGB2A2",0.0356942593632598,3.28747904561293,0.710902207424261,0.485079882440244,0.87298571282917,-5.46498554024881,"SCGB2A2"
"PRKCE",0.0430567027904143,3.24313838017796,0.710867604265402,0.485100879328597,0.87298571282917,-5.46500787705709,"PRKCE"
"ECEL1",-0.0358942632902651,3.21645225868447,-0.710744802066284,0.48517539887456,0.87298571282917,-5.46508713923114,"ECEL1"
"CNPY2",0.150487235956654,6.80225923864038,0.710715768439643,0.485193018201945,0.87298571282917,-5.46510587697061,"CNPY2"
"DNPEP",-0.102026701380016,4.7396905645545,-0.710662239722037,0.485225503579286,0.87298571282917,-5.46514042146647,"DNPEP"
"VWA8",-0.0617500506412224,3.77811597192964,-0.710653411424506,0.485230861396406,0.87298571282917,-5.46514611852837,"VWA8"
"BATF3",-0.0762176031567907,3.60834787711608,-0.710614675107714,0.485254370537338,0.87298571282917,-5.46517111499002,"BATF3"
"IVD",-0.105680121113968,4.17216753916073,-0.710612434681631,0.485255730276251,0.87298571282917,-5.46517256069267,"IVD"
"MAGEB10",-0.0357060170140166,3.21315778394026,-0.71057663248841,0.485277459316566,0.87298571282917,-5.46519566255431,"MAGEB10"
"SPDL1",-0.0786976698556992,3.64293052498499,-0.710455962792515,0.485350700244569,0.87298571282917,-5.4652735182304,"SPDL1"
"MIR449C",-0.0300723598521743,3.17865862843553,-0.710452266881735,0.485352943593011,0.87298571282917,-5.46527590262178,"MIR449C"
"SAP30",0.105972274659096,4.3115557346194,0.710380693556447,0.485396388446145,0.87298571282917,-5.46532207534328,"SAP30"
"PPL",-0.0332573470142211,3.2876951394117,-0.710360648314352,0.485408556269817,0.87298571282917,-5.46533500595474,"PPL"
"PGM2L1",-0.0765607620967595,3.65308288725241,-0.710328988150413,0.485427774921829,0.87298571282917,-5.46535542831568,"PGM2L1"
"SMARCA1",0.0441610486547395,3.29306365589569,0.710286250828304,0.485453718436631,0.87298571282917,-5.46538299462056,"SMARCA1"
"H1FOO",-0.037858149451926,3.21576839398494,-0.710261710085523,0.485468616157411,0.87298571282917,-5.46539882311012,"H1FOO"
"BCHE",-0.0382171004794427,3.25300489439048,-0.710213658276818,0.485497787292192,0.87298571282917,-5.46542981445985,"BCHE"
"ESM1",-0.0336762108666967,3.17587547377764,-0.710162977627178,0.48552855543907,0.87298571282917,-5.46546249914725,"ESM1"
"ZNF217",0.0915858251610529,3.95566247531107,0.71010449813112,0.4855640596623,0.87298571282917,-5.46550021067899,"ZNF217"
"LINC01128",-0.0301369215949581,3.20864932959555,-0.710044708409332,0.485600360913133,0.87298571282917,-5.46553876409208,"LINC01128"
"COL18A1-AS1",-0.0303824431761819,3.1292920534576,-0.709883400798914,0.485698306483706,0.873002962627337,-5.46564276260175,"COL18A1-AS1"
"RAD23A",-0.143585442318552,5.55532554590051,-0.709855551105292,0.485715217908823,0.873002962627337,-5.46566071563693,"RAD23A"
"C9orf57",-0.0399179750976365,3.38831428425993,-0.709825530946642,0.485733447708533,0.873002962627337,-5.46568006709426,"C9orf57"
"DCAF13P3",0.0352024172342321,3.26204584520998,0.70961827731063,0.485859313728187,0.873155183929106,-5.46581364483693,"DCAF13P3"
"OR2G6",0.0304324699104742,3.13866806756994,0.709506931982364,0.48592694204599,0.873202727242108,-5.46588539313525,"OR2G6"
"SPRR2D",0.0423025978497175,3.23170723217282,0.709343470424384,0.486026234340893,0.873237696651741,-5.46599070458121,"SPRR2D"
"RBFOX1",-0.0423732465298484,3.29785560423471,-0.709314465206793,0.486043854360394,0.873237696651741,-5.46600938902896,"RBFOX1"
"MIR548I3",-0.0349437680829564,3.2273491874378,-0.709271547038866,0.486069926865985,0.873237696651741,-5.46603703452947,"MIR548I3"
"LRRC37A2",-0.0371488839908594,3.26159306168743,-0.709161565966537,0.486136743354005,0.873283758517003,-5.46610787099638,"LRRC37A2"
"TACO1",0.141562901981591,5.95508155755846,0.708850083830155,0.486326006152956,0.873478657063923,-5.46630843354336,"TACO1"
"GLIS3",-0.0453179011191591,3.38758252000066,-0.708847442268339,0.486327611401868,0.873478657063923,-5.46631013408131,"GLIS3"
"BUD23",0.130809506221916,7.9199076427222,0.708666609748628,0.486437508706646,0.873602056452752,-5.46642653297156,"BUD23"
"LINC00189",-0.0408366281426399,3.17894949325974,-0.708332090110863,0.486640844244067,0.873754548172829,-5.46664178354968,"LINC00189"
"RAB7A",0.136860254229912,6.54662333080979,0.708285819445028,0.486668973443537,0.873754548172829,-5.4666715493719,"RAB7A"
"ZNF418",-0.047132631115816,3.40672978852464,-0.708279140761952,0.48667303367502,0.873754548172829,-5.46667584560258,"ZNF418"
"CNDP2",0.133887380033707,7.00513375525904,0.708201096313653,0.486720481390891,0.873754548172829,-5.46672604681009,"CNDP2"
"MIR1302-5",0.0296798915820369,3.16184489794398,0.708068551922551,0.486801068911777,0.873754548172829,-5.46681129248057,"MIR1302-5"
"PCBD2",0.0352601394273006,3.16775803337034,0.708023881507358,0.486828230447412,0.873754548172829,-5.46684001876659,"PCBD2"
"ANO2",0.0372802740897278,3.35523388893368,0.707846938296655,0.486935828176724,0.873754548172829,-5.46695378909199,"ANO2"
"BBX",-0.137521616172407,6.33755781032551,-0.707767533633754,0.486984117991618,0.873754548172829,-5.46700483566629,"BBX"
"NDUFAF5",0.113541477804169,4.8577348100117,0.707690762918846,0.487030808616555,0.873754548172829,-5.46705418380592,"NDUFAF5"
"IL20RA",-0.0410991561556815,3.29727138392522,-0.707592271938189,0.487090712934895,0.873754548172829,-5.46711748628399,"IL20RA"
"ATAD2",-0.0758846367732386,3.60133535234855,-0.707555180156665,0.487113274056468,0.873754548172829,-5.46714132388371,"ATAD2"
"PAIP2",-0.154656793855971,5.86781502714887,-0.707499755507323,0.48714698729677,0.873754548172829,-5.46717694117457,"PAIP2"
"CTDSPL2",-0.0597576190769949,3.67754454545328,-0.707423580219073,0.48719332476939,0.873754548172829,-5.467225889041,"CTDSPL2"
"LDHAL6B",0.0429655740355323,3.24219463037428,0.707406272486014,0.487203853429932,0.873754548172829,-5.46723700975473,"LDHAL6B"
"OR8B8",-0.02910180539405,3.18279850901598,-0.70737957953534,0.487220091575767,0.873754548172829,-5.46725416023396,"OR8B8"
"MIR518F",-0.0354170491117432,3.18272227107701,-0.70727080653733,0.487286264793088,0.873754548172829,-5.46732404159796,"MIR518F"
"UBE2K",0.0926091192922775,4.2210110433005,0.70724676724982,0.487300890053998,0.873754548172829,-5.46733948429789,"UBE2K"
"NLRP5",0.0613692420886513,3.63399247381374,0.707231218262126,0.487310350037388,0.873754548172829,-5.46734947261322,"NLRP5"
"SOCS7",-0.0439331424065239,3.31675794172248,-0.707099702179664,0.487390368505821,0.873754548172829,-5.46743394722461,"SOCS7"
"MIR663B",-0.0422322291268621,3.25273751934267,-0.707033896025093,0.487430409872967,0.873754548172829,-5.46747620984661,"MIR663B"
"SPATC1",-0.0299726921738635,3.13541829253388,-0.70692663279388,0.487495680901688,0.873754548172829,-5.46754508941777,"SPATC1"
"SELENBP1",-0.0451682070529079,3.33914829063453,-0.706834500445351,0.487551748642241,0.873754548172829,-5.46760424471844,"SELENBP1"
"ELOB",-0.171116037064008,7.58893116395959,-0.706761181012084,0.487596370331446,0.873754548172829,-5.46765131561402,"ELOB"
"ABCB6",0.101469086441418,4.34297621712366,0.706656643180379,0.487659995410593,0.873754548172829,-5.46771842064318,"ABCB6"
"GALNT10",-0.0739290316268829,3.50366271887348,-0.706584199848384,0.487704089569643,0.873754548172829,-5.46776491802147,"GALNT10"
"PPIP5K1",0.0729055299608173,4.07684497215329,0.706511245528337,0.487748497087274,0.873754548172829,-5.4678117388098,"PPIP5K1"
"RPL23AP7",-0.128523541386738,9.30167840745699,-0.706482307835317,0.487766112198494,0.873754548172829,-5.46783030923885,"RPL23AP7"
"TFPI2",0.0406321235302225,3.20483151265717,0.706458582796492,0.487780554509273,0.873754548172829,-5.46784553396978,"TFPI2"
"CYP26C1",0.0391952305181578,3.30015077206747,0.706403604270558,0.487814022928831,0.873754548172829,-5.4678808126932,"CYP26C1"
"LINC00336",-0.0368735305461093,3.28650824499085,-0.706301255638004,0.487876331653269,0.873754548172829,-5.46794648102519,"LINC00336"
"TBKBP1",-0.0407026566804154,3.2760297917858,-0.706294149614558,0.487880657893553,0.873754548172829,-5.46795104001571,"TBKBP1"
"BAMBI",-0.0397642805104634,3.27598098513846,-0.706226523172698,0.487921830870682,0.873754548172829,-5.46799442473758,"BAMBI"
"RASL10B",-0.0359247715997187,3.23823891691434,-0.706194418157748,0.487941378057603,0.873754548172829,-5.4680150198467,"RASL10B"
"TEDDM1",-0.0383624691925871,3.31916412402861,-0.706162653422032,0.487960718511479,0.873754548172829,-5.46803539579623,"TEDDM1"
"ERG",-0.0375296349049156,3.30440639517545,-0.705769706096667,0.488200007332201,0.873754548172829,-5.46828738571449,"ERG"
"MOB4",0.0921493492196136,4.20673067102738,0.70575883227172,0.488206630012223,0.873754548172829,-5.4682943570091,"MOB4"
"GPR63",0.0407560856567179,3.19878974056867,0.705657429916319,0.488268391406514,0.873754548172829,-5.4683593619552,"GPR63"
"DIRAS2",0.0420150332374983,3.3048630131357,0.705613325669225,0.488295255505947,0.873754548172829,-5.46838763264063,"DIRAS2"
"FNDC10",-0.035344751112758,3.29655500960791,-0.705610896247938,0.488296735302479,0.873754548172829,-5.46838918984347,"FNDC10"
"LILRA2",0.314982458965897,5.08381660021327,0.705588836277054,0.48831017247672,0.873754548172829,-5.46840332954188,"LILRA2"
"CLEC1A",-0.0400486935768139,3.26347537094441,-0.705515940137569,0.488354576511705,0.873754548172829,-5.46845005053271,"CLEC1A"
"COL22A1",-0.0321912898046015,3.17522128476755,-0.705407587796649,0.488420582696458,0.873754548172829,-5.46851948785149,"COL22A1"
"KIR2DL5A",-0.04098678754763,3.27297830164538,-0.705391870612504,0.48843015773497,0.873754548172829,-5.46852955932907,"KIR2DL5A"
"DYNC1I1",-0.0479382156627675,3.23654333358217,-0.705326055208256,0.488470254203632,0.873754548172829,-5.46857173113636,"DYNC1I1"
"BANP",-0.143571010512116,7.50042457686469,-0.705308814726813,0.488480757871592,0.873754548172829,-5.4685827775122,"BANP"
"PRSS12",0.036417247026735,3.28946273524531,0.705263817390307,0.488508172865942,0.873754548172829,-5.46861160714247,"PRSS12"
"PRL",-0.0363687481042011,3.21501139174118,-0.705200087753804,0.488547002190884,0.873754548172829,-5.46865243550647,"PRL"
"SMIM19",0.12708139123485,5.54219179929598,0.705146665813105,0.488579552598024,0.873754548172829,-5.46868665755537,"SMIM19"
"RGS18",0.0817882694333963,3.80546645421073,0.7051356784354,0.488586247449009,0.873754548172829,-5.46869369575534,"RGS18"
"NKX2-8",0.0396990438229237,3.33349577635884,0.705100935508876,0.488607417427986,0.873754548172829,-5.46871595039661,"NKX2-8"
"ATP6V1E1",0.124919988245424,8.39461475340229,0.705074406644489,0.488623582673036,0.873754548172829,-5.46873294280649,"ATP6V1E1"
"FADS1",0.0481534508387042,3.32104557979083,0.704644859962762,0.488885368104585,0.874015015092259,-5.46900799399901,"FADS1"
"MARVELD3",-0.0336675357441172,3.17017324319595,-0.704642316003834,0.488886918751424,0.874015015092259,-5.4690096224964,"MARVELD3"
"PRR34",0.0523930206513087,3.36845414237061,0.704632541948711,0.488892876463573,0.874015015092259,-5.46901587923713,"PRR34"
"TOR1B",0.065098202923462,3.96033097750845,0.704559234655263,0.488937561789657,0.874021224750088,-5.46906280337374,"TOR1B"
"ACSL4",0.0654685811261933,3.79086130873795,0.704341840857747,0.489070090638187,0.874150984771621,-5.46920193034279,"ACSL4"
"ASPH",-0.0402831949948719,3.28263329105961,-0.704304942301138,0.489092587009622,0.874150984771621,-5.46922554051985,"ASPH"
"PGPEP1L",-0.0382705108935912,3.32513639826399,-0.704068939880589,0.489236487501852,0.874287462976427,-5.46937652300171,"PGPEP1L"
"CXorf66",-0.0365129923775474,3.2561369661857,-0.704044491329751,0.489251396199747,0.874287462976427,-5.46939216121329,"CXorf66"
"CIRBP",0.0867060326931602,9.86266000933761,0.703856683507482,0.489365929952156,0.874357866000328,-5.46951227298603,"CIRBP"
"CD180",0.0342193918256238,3.32333843030413,0.70382627559483,0.489384475538562,0.874357866000328,-5.4695317173926,"CD180"
"HEATR6",-0.112367930969867,4.64415622885384,-0.703777085760186,0.489414476956332,0.874357866000328,-5.46956317025437,"HEATR6"
"MECR",0.130185434073435,9.46282988575897,0.703591926614523,0.48952741707744,0.874461331895504,-5.46968154564394,"MECR"
"ARL9",-0.0316700825754002,3.20780662549005,-0.703546945148644,0.489554856355872,0.874461331895504,-5.46971029860167,"ARL9"
"HAO2",-0.0402051922449069,3.21560773772947,-0.703314436919954,0.489696703569745,0.874641038344884,-5.46985889423521,"HAO2"
"USH1G",0.0367756478172921,3.36239625897134,0.703218192593047,0.489755426677313,0.874644298326268,-5.46992039020229,"USH1G"
"OR10H3",-0.0328676080578157,3.24876830660575,-0.703165045654965,0.489787855822128,0.874644298326268,-5.46995434538021,"OR10H3"
"ZFYVE21",-0.115435359076901,4.95143349549597,-0.703108676405717,0.489822252509482,0.874644298326268,-5.4699903566096,"ZFYVE21"
"SARS2",0.129205894376933,5.53247858982779,0.70284035564593,0.48998600178791,0.87486303467907,-5.47016173453949,"SARS2"
"MAU2",0.101184261026811,4.17298317910035,0.702669875410365,0.490090057931906,0.874970384064296,-5.47027058897283,"MAU2"
"SUPT5H",-0.128673305677097,6.57380145476479,-0.702606672507644,0.490128638376266,0.874970384064296,-5.47031093870357,"SUPT5H"
"C8orf44",0.0726545901812213,3.54814706971879,0.702489366667891,0.490200249094762,0.874971963609139,-5.47038581948225,"C8orf44"
"HSPA8",0.112987924026903,9.2093270883625,0.702470058498339,0.490212036571284,0.874971963609139,-5.47039814348493,"HSPA8"
"NDST4",-0.0382769731220375,3.21710750443712,-0.702265438489332,0.490336965440261,0.875041684115421,-5.47052872843911,"NDST4"
"WRAP53",0.113612336941692,4.44291294741702,0.702211148180458,0.490370114976001,0.875041684115421,-5.470563369521,"WRAP53"
"FOXL2NB",-0.0419088815159496,3.33484641654815,-0.702203347522913,0.490374878145595,0.875041684115421,-5.47056834668718,"FOXL2NB"
"MAGEA11",-0.0508300102080297,3.36058307387373,-0.702119747147883,0.490425927156057,0.875059150523781,-5.47062168414993,"MAGEA11"
"IL12RB2",-0.0453481478817496,3.40751528623985,-0.701982778325106,0.490509571245582,0.875059420718031,-5.47070905793777,"IL12RB2"
"CST4",-0.0327200582864891,3.25711928281724,-0.701859945441195,0.490584589807442,0.875059420718031,-5.47078740052013,"CST4"
"FAM186A",0.0390848206505484,3.2227718169811,0.701775973532608,0.490635878353038,0.875059420718031,-5.47084095016394,"FAM186A"
"EHMT1",0.0532204258058771,3.68085612311444,0.701625464175351,0.490727814531593,0.875059420718031,-5.47093691613438,"EHMT1"
"NAALADL1",-0.0734112380626123,3.79754765146437,-0.701382784212219,0.490876072554707,0.875059420718031,-5.4710916097094,"NAALADL1"
"NUP160",0.135879341398804,4.85898730940145,0.701300711663153,0.490926218157573,0.875059420718031,-5.47114391443593,"NUP160"
"TMCO3",-0.0895614344588208,3.9071112612258,-0.701276947254768,0.490940738553087,0.875059420718031,-5.47115905837812,"TMCO3"
"EFR3B",0.0529801337356993,3.50784418932308,0.701197816399585,0.49098909043062,0.875059420718031,-5.47120948125016,"EFR3B"
"RELT",0.10036387342658,4.08875537712894,0.701120602778306,0.491036273455643,0.875059420718031,-5.47125867724238,"RELT"
"POLR2A",-0.131728742527981,6.11229662009891,-0.701059126276032,0.491073841849833,0.875059420718031,-5.47129784279121,"POLR2A"
"TCP10",0.0380599006073778,3.23401846601843,0.700977436548674,0.491123765145342,0.875059420718031,-5.47134988077446,"TCP10"
"MLC1",0.043456574221306,3.3810966641679,0.700826918744271,0.491215759222502,0.875059420718031,-5.47144574855264,"MLC1"
"CACNG3",-0.0377378854824998,3.27703577062776,-0.700806888777061,0.491228001967673,0.875059420718031,-5.47145850456441,"CACNG3"
"CLCF1",-0.0547883425799205,3.43382254405516,-0.700802558034917,0.491230649033211,0.875059420718031,-5.47146126253633,"CLCF1"
"CAPG",-0.101501386229325,4.27256438997959,-0.700793728618174,0.491236045834584,0.875059420718031,-5.47146688537551,"CAPG"
"TRPC3",-0.0365124860487743,3.17372217220798,-0.700716636002168,0.491283168580595,0.875059420718031,-5.47151597742669,"TRPC3"
"P4HA2",-0.0454077777834346,3.32392709545859,-0.700692870195198,0.491297695920173,0.875059420718031,-5.47153111029726,"P4HA2"
"GPC3",-0.0314350065489217,3.19562934619494,-0.700644991187618,0.491326963703124,0.875059420718031,-5.47156159576297,"GPC3"
"YAE1",-0.046975792796579,3.34335678668835,-0.700627259872799,0.491337802868653,0.875059420718031,-5.47157288512367,"YAE1"
"DOCK4",0.0382276855284463,3.18350545447973,0.700606503291919,0.491350491556695,0.875059420718031,-5.47158610029843,"DOCK4"
"E2F5",-0.0398815392340202,3.2768295118191,-0.700599444809134,0.491354806514937,0.875059420718031,-5.47159059416608,"E2F5"
